step,time,active_area,total_signal,max_signal,delta_recouple_events,outside_activation_events,pending_outside_activations,outside_activation_no_recouple_total,outside_activation_events_total,outside_activation_no_recouple_fraction,signal_outside_domain_fraction
701,70.10000000000001,472.2327822528461,1125.6235779460817,15.304824655785595,0,0,32,736,808,0.9108910891089109,0.003214198911580115
702,70.2,472.54682582440745,1125.7954600563517,15.305104356158258,0,0,32,736,808,0.9108910891089109,0.003254461614458635
703,70.3,472.8599470842545,1125.9664827560698,15.305382085203723,0,8,40,736,816,0.9019607843137255,0.003294910669017088
704,70.4,473.17214740393854,1126.1366503422894,15.30565785681088,0,0,40,736,816,0.9019607843137255,0.0033355284033665025
705,70.5,473.4834281588967,1126.305967090578,15.305931684767444,0,0,32,744,816,0.9117647058823529,0.003376318726569349
706,70.60000000000001,473.7937907286379,1126.4744372551252,15.30620358276074,0,0,32,744,816,0.9117647058823529,0.0034172784481317116
707,70.7,474.10323649692384,1126.6420650688497,15.30647356437848,0,0,32,744,816,0.9117647058823529,0.00345840437213409
708,70.8,474.411766851945,1126.8088547435052,15.306741643109547,0,0,32,744,816,0.9117647058823529,0.0034996932984889314
709,70.9,474.7193831864929,1126.9748104697878,15.307007832344745,0,0,32,744,816,0.9117647058823529,0.003541142024180789
710,71.0,475.02608689812655,1127.139936417439,15.307272145377576,0,0,32,744,816,0.9117647058823529,0.0035827473444884094
711,71.10000000000001,475.3318793893344,1127.3042367353517,15.307534595404983,0,0,32,744,816,0.9117647058823529,0.0036245060541880395
712,71.2,475.6367620676897,1127.4677155516747,15.307795195528103,0,0,32,744,816,0.9117647058823529,0.0036664149487372903
713,71.3,475.9407363460016,1127.6303769739166,15.308053958753005,0,0,24,752,816,0.9215686274509803,0.0037084708254389487
714,71.4,476.2438036424594,1127.792225089047,15.30831089799143,0,0,24,752,816,0.9215686274509803,0.0037506704845841274
715,71.5,476.54596538077124,1127.9532639636016,15.308566026061511,0,0,24,752,816,0.9215686274509803,0.0037930107305741904
716,71.60000000000001,476.8472229902963,1128.1134976437836,15.308819355688508,0,0,24,752,816,0.9215686274509803,0.0038354883730209195
717,71.7,477.1475779061709,1128.2729301555646,15.30907089950551,0,0,24,752,816,0.9215686274509803,0.003878100227824434
718,71.8,477.4470315694281,1128.431565504787,15.309320670054156,0,0,24,752,816,0.9215686274509803,0.003920843118228393
719,71.9,477.74558542710963,1128.589407677263,15.309568679785333,0,0,24,752,816,0.9215686274509803,0.003963713875852027
720,72.0,478.04324093237324,1128.746460638877,15.309814941059878,0,0,24,752,816,0.9215686274509803,0.004006709341698635
721,72.10000000000001,478.33999954459046,1128.9027283356822,15.310059466149271,0,0,16,760,816,0.9313725490196079,0.004049826367140143
722,72.2,478.63586272943917,1129.058214694004,15.310302267236313,0,0,16,760,816,0.9313725490196079,0.004093061814877401
723,72.3,478.9308319589885,1129.212923620534,15.310543356415819,0,0,16,760,816,0.9313725490196079,0.004136412559875927
724,72.4,479.2249087117765,1129.3668590024313,15.310782745695281,0,0,16,760,816,0.9313725490196079,0.0041798754902768
725,72.5,479.51809447288053,1129.520024707419,15.311020446995547,0,0,16,760,816,0.9313725490196079,0.0042234475082824794
726,72.60000000000001,479.8103907339804,1129.6724245838818,15.311256472151475,0,0,16,760,816,0.9313725490196079,0.00426712553101734
727,72.7,480.101798993414,1129.8240624609625,15.3114908329126,0,0,16,760,816,0.9313725490196079,0.004310906491362738
728,72.8,480.3923207562261,1129.9749421486579,15.311723540943781,0,0,16,760,816,0.9313725490196079,0.004354787338766458
729,72.9,480.681957534209,1130.1250674379144,15.311954607825845,0,0,16,760,816,0.9313725490196079,0.0043987650400264455
730,73.0,480.97071084593625,1130.2744421007246,15.312184045056233,0,0,16,760,816,0.9313725490196079,0.004442836580048699
731,73.10000000000001,481.2585822167889,1130.4230698902213,15.312411864049636,0,0,16,760,816,0.9313725490196079,0.004486998962579296
732,73.2,481.54557317897434,1130.5709545407703,15.312638076138622,0,0,16,760,816,0.9313725490196079,0.004531249210910523
733,73.3,481.831685271538,1130.7180997680662,15.312862692574264,0,0,16,760,816,0.9313725490196079,0.0045755843685610685
734,73.4,482.1169200403674,1130.864509269226,15.313085724526758,0,0,16,760,816,0.9313725490196079,0.004620001499930358
735,73.5,482.4012790381895,1131.0101867228798,15.313307183086037,0,0,16,760,816,0.9313725490196079,0.004664497690927039
736,73.60000000000001,482.6847638245605,1131.1551357892654,15.313527079262384,0,0,16,760,816,0.9313725490196079,0.004709070049571726
737,73.7,482.96737596584876,1131.299360110319,15.313745423987031,0,0,16,760,816,0.9313725490196079,0.004753715706574088
738,73.8,483.2491170352108,1131.4428633097675,15.313962228112766,0,0,8,768,816,0.9411764705882353,0.004798431815884405
739,73.9,483.5299886125604,1131.5856489932185,15.314177502414521,0,8,16,768,824,0.9320388349514563,0.004843222905163864
740,74.0,483.80999228453106,1131.7277207482525,15.31439125758996,0,0,16,768,824,0.9320388349514563,0.004888071846409119
741,74.10000000000001,484.08912964443147,1131.8690821445114,15.31460350426007,0,0,16,768,824,0.9320388349514563,0.004932982863052376
742,74.2,484.3674022921952,1132.0097367337887,15.314814252969734,0,0,16,768,824,0.9320388349514563,0.0049779532076704444
743,74.3,484.6448118343235,1132.1496880501197,15.315023514188312,0,8,24,768,832,0.9230769230769231,0.00502298725993703
744,74.4,484.9213598838218,1132.288939609869,15.315231298310202,0,0,24,768,832,0.9230769230769231,0.0050680684361563534
745,74.5,485.1970480601312,1132.4274949118196,15.315437615655416,0,0,24,768,832,0.9230769230769231,0.005113200865932574
746,74.60000000000001,485.4718779890527,1132.5653574372604,15.315642476470133,0,0,24,768,832,0.9230769230769231,0.005158381907156609
747,74.7,485.7458513026671,1132.7025306500746,15.315845890927259,0,0,24,768,832,0.9230769230769231,0.005203608944842768
748,74.8,486.0189696392481,1132.839017996824,15.31604786912697,0,0,24,768,832,0.9230769230769231,0.005248879391437753
749,74.9,486.2912346431714,1132.97482290684,15.31624842109727,0,0,24,768,832,0.9230769230769231,0.005294190687106924
750,75.0,486.56264796481776,1133.1099487923057,15.316447556794529,0,0,24,768,832,0.9230769230769231,0.005339540299998252
751,75.10000000000001,486.83321126047167,1133.2443990483441,15.316645286104013,0,0,24,768,832,0.9230769230769231,0.005384925726484241
752,75.2,487.102926192215,1133.3781770531025,15.31684161884043,0,0,16,776,832,0.9326923076923077,0.0054303444913823
753,75.3,487.3717944278163,1133.511286167837,15.31703656474845,0,8,24,776,840,0.9238095238095239,0.005475801411216198
754,75.4,487.6398176406158,1133.6437297369978,15.317230133503235,8,0,24,776,840,0.9238095238095239,0.00478398281686996
755,75.5,487.90699750940644,1133.7755110883127,15.317422334710951,0,0,24,776,840,0.9238095238095239,0.004825616391035806
756,75.60000000000001,488.17333571831085,1133.9066335328712,15.317613177909292,0,8,32,776,848,0.9150943396226415,0.004867306454902785
757,75.7,488.4388339566548,1134.0371003652067,15.317802672567991,0,0,32,776,848,0.9150943396226415,0.0049090365104613376
758,75.8,488.70349391883724,1134.166914863381,15.317990828089323,0,0,32,776,848,0.9150943396226415,0.004950811243678845
759,75.9,488.9673173041974,1134.2960802890639,15.318177653808611,8,0,32,776,848,0.9150943396226415,0.004248154477704598
760,76.0,489.2303058168784,1134.4245998876188,15.318363158994726,0,0,32,776,848,0.9150943396226415,0.004286293154932388
761,76.10000000000001,489.49246116568816,1134.5524768881805,15.318547352850581,0,0,32,776,848,0.9150943396226415,0.004324493214198004
762,76.2,489.7537850639585,1134.6797145037397,15.318730244513624,0,0,32,776,848,0.9150943396226415,0.004362752518414712
763,76.3,490.0142792294015,1134.806315931221,15.318911843056322,0,0,32,776,848,0.9150943396226415,0.0044010689460636365
764,76.4,490.2739453839631,1134.9322843515647,15.319092157486647,0,0,32,776,848,0.9150943396226415,0.004439440391507179
765,76.5,490.53278525367637,1135.0576229298072,15.319271196748556,0,0,32,776,848,0.9150943396226415,0.004477864765288286
766,76.60000000000001,490.79080056851154,1135.182334815158,15.31944896972246,0,0,32,776,848,0.9150943396226415,0.004516339994415692
767,76.7,491.0479930622256,1135.3064231410824,15.319625485225709,0,0,32,776,848,0.9150943396226415,0.004554864022635315
768,76.80000000000001,491.3043644722106,1135.4298910253767,15.319800752013043,0,0,32,776,848,0.9150943396226415,0.004593434810687964
769,76.9,491.55991653934063,1135.55274157025,15.31997477877707,0,0,32,776,848,0.9150943396226415,0.004632050336553529
770,77.0,491.8146510078181,1135.6749778623987,15.320147574148718,0,4,36,776,852,0.9107981220657277,0.004670712163019042
771,77.10000000000001,492.06856962501945,1135.796602973087,15.320319146697699,0,0,36,776,852,0.9107981220657277,0.004709411299660829
772,77.2,492.3216741413411,1135.9176199582212,15.320489504932953,4,0,36,776,852,0.9107981220657277,0.004369035271432004
773,77.30000000000001,492.57396631004366,1136.03803185843,15.320658657303104,0,0,36,776,852,0.9107981220657277,0.004406118838759223
774,77.4,492.82544788709833,1136.157841699138,15.320826612196905,0,0,36,776,852,0.9107981220657277,0.004443247438156857
775,77.5,493.07612063103113,1136.2770524906423,15.320993377943678,0,0,36,776,852,0.9107981220657277,0.004480419173953815
776,77.60000000000001,493.3259863027696,1136.395667228189,15.321158962813755,0,0,36,776,852,0.9107981220657277,0.004517632166810951
777,77.7,493.5750466654887,1136.513688892048,15.321323375018912,0,8,44,776,860,0.9023255813953488,0.004554891787420332
778,77.80000000000001,493.82330348445794,1136.6311204475878,15.321486622712799,0,0,44,776,860,0.9023255813953488,0.004592181984212564
779,77.9,494.07075852688956,1136.74796484535,15.321648713991372,0,0,44,776,860,0.9023255813953488,0.004629507908080312
780,78.0,494.31741356178725,1136.8642250211233,15.321809656893318,0,0,44,776,860,0.9023255813953488,0.004666867746924967
781,78.10000000000001,494.5632703597967,1136.9799038960175,15.321969459400474,8,0,44,776,860,0.9023255813953488,0.003950297759078867
782,78.2,494.8083306930574,1137.0950043765374,15.322128129438244,0,0,44,776,860,0.9023255813953488,0.003984475263486844
783,78.30000000000001,495.0525963350552,1137.2095293546547,15.32228567487602,0,0,44,776,860,0.9023255813953488,0.004018700964183186
784,78.4,495.29606906047746,1137.3234817078815,15.322442103527589,0,8,52,776,868,0.8940092165898618,0.0040529802872872524
785,78.5,495.5387506450702,1137.436864299342,15.32259742315154,0,0,52,776,868,0.8940092165898618,0.004087297540145494
786,78.60000000000001,495.78064286549545,1137.5496799778455,15.322751641451678,0,0,52,776,868,0.8940092165898618,0.004121657883553039
787,78.7,496.0217474991932,1137.661931577956,15.322904766077412,0,0,52,776,868,0.8940092165898618,0.004156059639537744
788,78.80000000000001,496.26206632424294,1137.7736219200663,15.323056804624171,0,0,44,784,868,0.9032258064516129,0.004190501144065612
789,78.9,496.50160111922946,1137.884753810466,15.323207764633784,0,0,44,784,868,0.9032258064516129,0.004224980747168927
790,79.0,496.7403536631098,1137.9953300414136,15.323357653594883,0,0,44,784,868,0.9032258064516129,0.004259496813065465
791,79.10000000000001,496.9783257350833,1138.1053533912066,15.323506478943289,0,0,44,784,868,0.9032258064516129,0.004294047720268969
792,79.2,497.215519114464,1138.2148266242507,15.323654248062399,0,0,36,792,868,0.9124423963133641,0.004328631861691075
793,79.30000000000001,497.4519355805556,1138.3237524911294,15.323800968283571,0,0,36,792,868,0.9124423963133641,0.004363247644734853
794,79.4,497.68757691252904,1138.4321337286738,15.323946646886505,0,0,36,792,868,0.9124423963133641,0.00439789349138017
795,79.5,497.92244488930356,1138.5399730600304,15.324091291099615,0,0,36,792,868,0.9124423963133641,0.004432567838261024
796,79.60000000000001,498.1565412894298,1138.6472731947301,15.324234908100413,0,0,36,792,868,0.9124423963133641,0.0044672691367350775
797,79.7,498.3898678909762,1138.7540368287564,15.324377505015875,0,8,44,792,876,0.9041095890410958,0.004502003012923953
798,79.80000000000001,498.62242647141807,1138.860266644613,15.324519088922811,0,0,44,792,876,0.9041095890410958,0.004536753875796554
799,79.9,498.8542188075306,1138.9659653113897,15.324659666848232,0,0,44,792,876,0.9041095890410958,0.004571527140753984
