step,alive_count,survival_fraction,x_mean,x_rms,y_mean,y_rms,z_mean,z_rms,delta_mean,delta_rms,px_rms,py_rms,emittance_proxy_x,emittance_proxy_y
101,9854,0.9854,2.634959323120156e-05,0.002319798790574918,2.4724598511561532e-05,0.0026095241886295935,-0.002243675108913368,2.673989188532012,-1.7224261607707485e-05,0.03168923878153079,0.000514668851167092,0.00044869746629385516,1.1288645635790612e-06,1.158679240474541e-06
102,9854,0.9854,1.0742817034741253e-05,0.002699078929398732,2.0297618244112594e-05,0.0033285463840335553,-0.00228673576293267,2.749455485177944,-1.566563803477069e-05,0.0318240012937901,0.0005628615563953761,0.000383229742253572,1.1365599769049733e-06,1.1692770096247466e-06
103,9854,0.9854,-5.024628844026972e-06,0.003404700138234112,1.550653725479013e-05,0.004253817794382723,-0.0023258998580195757,2.8249858821081717,-1.4171851328084978e-05,0.0319240777581578,0.0006032355571518491,0.00031612985836079906,1.14442108328066e-06,1.180004423271718e-06
104,9854,0.9854,-2.0708138821425664e-05,0.00424542354375118,1.041022843462876e-05,0.005235134117318157,-0.0023613294863398,2.900486716624827,-1.2773180143368716e-05,0.03198992140711825,0.000634986405214282,0.0002518862179317659,1.1524635926264413e-06,1.1908064940266419e-06
105,9854,0.9854,-3.6064504102204775e-05,0.005115630717806618,5.073510405776346e-06,0.0061985760916935155,-0.002393262436698229,2.9758662922491754,-1.149789999632662e-05,0.03202213452876839,0.0006575246816360764,0.0001990541336709464,1.160700643083796e-06,1.2016321885335104e-06
106,9854,0.9854,-5.08557047484762e-05,0.005959415510802641,-4.335885278921169e-07,0.007102563776321993,-0.00242200718668904,3.0510352823944555,-1.0371800810811682e-05,0.032021457873184084,0.0006704588099316795,0.00017290027336302918,1.1691407964782243e-06,1.2124370688289063e-06
107,9854,0.9854,-6.485261600033786e-05,0.006743180142089034,-6.036679612063878e-06,0.007919811986408242,-0.002447936688716051,3.125907096470315,-9.41785573785576e-06,0.031988759571640914,0.0006735878038430138,0.00018655511960182568,1.1777863122020892e-06,1.2231854326617105e-06
108,9854,0.9854,-7.783857186894973e-05,0.0074440483317273695,-1.1657968241383018e-05,0.008630521582156096,-0.0024714813280607103,3.200398207316292,-8.65604488147142e-06,0.031925023683029415,0.0006668986786407894,0.00023231449410989838,1.1866318419745084e-06,1.233851781176084e-06
109,9854,0.9854,-8.961273143574336e-05,0.008045198370329505,-1.721730383691701e-05,0.009219677072895336,-0.002493121440264425,3.2744284394592404,-8.10332525067374e-06,0.031831338449409455,0.0006505664792448368,0.00029347827272704116,1.1956636576639398e-06,1.244421502931782e-06
110,9854,0.9854,-9.999319640587524e-05,0.00853390463211247,-2.2633312640639375e-05,0.009675912712070588,-0.002513379753391101,3.347921218195817,-7.773727269066289e-06,0.031708884317035495,0.0006249568029168016,0.00035945726049013634,1.2048594854923544e-06,1.254890732490748e-06
111,9854,0.9854,-0.00010881983225866322,0.008900679447561802,-2.782459882851913e-05,0.009991021240876094,-0.0025328140715637644,3.420803779919773,-7.678549538819386e-06,0.031558921762378685,0.0005906324527534865,0.00042481455649372667,1.2141889746729444e-06,1.2652654122615975e-06
112,9854,0.9854,-0.00011595674978639913,0.009138888179705287,-3.27109971818346e-05,0.0101597410047732,-0.002552010445410807,3.4930073444537957,-7.826617983332189e-06,0.031382778955960214,0.0005483683883906483,0.0004864820186696953,1.2236147797147558e-06,1.2755596510052908e-06
113,9854,0.9854,-0.00012129440887853126,0.009244577537629955,-3.721485852221508e-05,0.010179668128918011,-0.0025715769903691442,3.564467250419221,-8.224573310971631e-06,0.031181839300665815,0.0004991839277707952,0.0005424690527045848,1.233094186808967e-06,1.2857935257126274e-06
114,9854,0.9854,-0.00012475131203979134,0.009216404030330368,-4.1262347268757444e-05,0.010051228117198866,-0.0025921384236465756,3.635123054898631,-8.87715189402877e-06,0.030957528895204638,0.00044441145771963105,0.0005913491884857826,1.2425811699785958e-06,1.2959905116075208e-06
115,9853,0.9853,-0.00012329394441882682,0.009051236958140224,-4.534743000755387e-05,0.009778020161147852,-0.002977869950255185,3.704930854544834,-1.3729128449511693e-05,0.030710369864265143,0.00038557915881175036,0.000632060085580198,1.2511811723372357e-06,1.3061706076500833e-06
116,9853,0.9853,-0.00012288395466728377,0.008761582684364442,-4.821453610262591e-05,0.009365527922294668,-0.0030121927713789853,3.773811518067915,-1.4847091515215745e-05,0.030443734497043917,0.0003258264867204459,0.0006637771732573424,1.2605270015740646e-06,1.31636775836323e-06
117,9853,0.9853,-0.00012057013449248274,0.008349760601832694,-5.043212517436674e-05,0.00882322148953951,-0.0030493105001670306,3.8417325614435214,-1.621648138421634e-05,0.03015814566850172,0.00026894941538018017,0.0006859233440204487,1.2697464135956662e-06,1.326591822031985e-06
118,9853,0.9853,-0.0001163902475572158,0.007825137386401811,-5.195510019332764e-05,0.008163516365170428,-0.003089851703627557,3.908650769479405,-1.7836819743934157e-05,0.029855075824754312,0.00022190474755778942,0.0006981212233571215,1.2788036863520684e-06,1.336853894466556e-06
119,9853,0.9853,-0.00011041112550250777,0.007200247269552662,-5.2748122964713685e-05,0.007402656843273043,-0.003134443752987402,3.9745271630665564,-1.970625239537847e-05,0.02953597982875356,0.00019561456978627205,0.000700191989398233,1.287670690329471e-06,1.3471570479456512e-06
120,9853,0.9853,-0.00010272760187722987,0.006491493614283535,-5.278647127709898e-05,0.006561917035402406,-0.0031837093839758765,4.039326920036199,-2.1821385443385976e-05,0.029202284564842772,0.00020005258067553648,0.0006921525907831658,1.2963280400192506e-06,1.3574954749889658e-06
121,9853,0.9853,-9.34610057280933e-05,0.0057206200604422094,-5.205673959592579e-05,0.00567019501475424,-0.0032382628475843165,4.1030192736559,-2.4177058896512076e-05,0.028855379534976258,0.00023309181500962014,0.0006742160154272641,1.3047656387910914e-06,1.3678543151909285e-06
122,9853,0.9853,-8.275723823422253e-05,0.004917835968070021,-5.055736238147136e-05,0.00476971679216467,-0.003298705494825596,4.165577391265736,-2.6766078072018852e-05,0.028496608630523404,0.000283266915059039,0.0006467947032091577,1.3129825930322116e-06,1.3782101606560382e-06
123,9853,0.9853,-7.0784462582266e-05,0.004128479718481504,-4.8298941823769904e-05,0.003928388341672115,-0.0033656206900056574,4.2269782356759436,-2.9578926568876187e-05,0.028127263230203203,0.00034069574531556883,0.0006105091495029255,1.3209865215821124e-06,1.388532188589975e-06
124,9853,0.9853,-5.7730443679027035e-05,0.003426271095420178,-4.530436524564579e-05,0.0032619996631208757,-0.0034395680064278826,4.287202412036088,-3.260348630502734e-05,0.027748576726346227,0.0003994400880286549,0.0005662066494443776,1.3287923320156288e-06,1.3987838271418375e-06
125,9853,0.9853,-4.379958015433141e-05,0.0029308338665367606,-4.160870159075594e-05,0.002942668134267909,-0.0035210767221904474,4.346234002930647,-3.582479028213419e-05,0.027361720522202995,0.0004559984618587488,0.0005150006490808223,1.3364205723985816e-06,1.4089248252962626e-06
126,9853,0.9853,-2.9209676282610917e-05,0.002789232011787124,-3.7258871196558106e-05,0.0030977184007030148,-0.0036106386978957913,4.4040603944476056,-3.922483244819411e-05,0.026967801477914364,0.0005081229893589248,0.00045835288617930564,1.3438954931478155e-06,1.4189135718378815e-06
127,9853,0.9853,-1.4188505821154324e-05,0.003057332170379017,-3.2313088310799334e-05,0.0036573413697504765,-0.0037087007790162782,4.460672095898807,-4.278245639732181e-05,0.026567860718478505,0.0005542424146006091,0.00039824658992463637,1.3512429673133924e-06,1.428709494022769e-06
128,9853,0.9853,1.029776782253787e-06,0.003630740759149826,-2.684008135751107e-05,0.0044440742723998745,-0.0038156569200095895,4.5160625557421135,-4.6473340804712e-05,0.02616287366008533,0.000593199758869448,0.0003375558463445593,1.3584884190230376e-06,1.4382753647244351e-06
129,9853,0.9853,1.620831990120845e-05,0.004362887823295417,-2.0918101575663227e-05,0.005320417048410254,-0.003931840272021367,4.570227976069079,-5.027009458577438e-05,0.025753751067165705,0.0006241314395786013,0.0002808127278804927,1.365654900155414e-06,1.4475793576571414e-06
130,9853,0.9853,3.111129363761226e-05,0.005150821266472499,-1.463373610786105e-05,0.006205161735922651,-0.004057515508485799,4.62316712778632,-5.4142468968158345e-05,0.02534134092537658,0.0006464101527255363,0.00023550900754575207,1.3727614365010756e-06,1.4565967129284109e-06
131,9853,0.9853,4.550758444385299e-05,0.005932702028038606,-8.080546681484699e-06,0.007049774373128333,-0.004192871680906189,4.674881168346059,-5.805768720988528e-05,0.02492643090729028,0.0006596174959741366,0.00021251161634685436,1.3798217391258885e-06,1.465310907694309e-06
132,9853,0.9853,5.917440646218972e-05,0.006669997625460264,-1.3575594994586587e-06,0.00782254238454834,-0.004338015898930912,4.725373463586411,-6.198088590333474e-05,0.024509751217195494,0.0006635310324681629,0.0002202666272114609,1.3868433468722518e-06,1.473714266253499e-06
133,9853,0.9853,7.19007722529135e-05,0.0073366757046934945,5.432364318712166e-06,0.008501019325521908,-0.004492968113689247,4.774649414940436,-6.58756550805576e-05,0.02409197762641552,0.0006581188114953034,0.00025544883390787333,1.393827234267483e-06,1.4818079870822475e-06
134,9853,0.9853,8.349076817095571e-05,0.007913975548812902,1.218424554549886e-05,0.00906858413992101,-0.004657657251390642,4.822716292980177,-6.970465816450412e-05,0.02367373454653976,0.0006435384152595772,0.00030702406262900775,1.4007678876033808e-06,1.4896016074046445e-06
135,9853,0.9853,9.376658307706432e-05,0.008387951300651043,1.8792756769919675e-05,0.0095128461519765,-0.004831918896801938,4.8695830779906375,-7.343030771649272e-05,0.023255598029693368,0.0006201399999477723,0.0003656272611814831,1.407653822304876e-06,1.4971119653798025e-06
136,9853,0.9853,0.00010257124325195064,0.008748299751197411,2.5154010312502022e-05,0.009824887833476386,-0.0050154946660931786,4.915260308028821,-7.701546941309613e-05,0.022838098627125006,0.0005884748399062326,0.00042545673353052495,1.4144684883000004e-06,1.5043617528447376e-06
137,9853,0.9853,0.00010977101124119248,0.008987791125120324,3.116732893067981e-05,0.009998901601629325,-0.005208033339625901,4.959759934720663,-8.042416514702419e-05,0.02242172407537496,0.0005493135493793226,0.00048298748957613147,1.4211914880679872e-06,1.5113777755368114e-06
138,9853,0.9853,0.00011525741182296528,0.009101992278681477,3.673696490484865e-05,0.010032019771853142,-0.005409093752493466,5.003095186886033,-8.36222468118094e-05,0.022006921809793776,0.0005036827778252824,0.0005359153331003253,1.4278000153104827e-06,1.5181890515466445e-06
139,9853,0.9853,0.00011894885429323868,0.009089138215751306,4.177373467658559e-05,0.009924246156160431,-0.005618149369522962,5.045280441957801,-8.657801518793116e-05,0.021594101326519684,0.0004529382508624556,0.0005826169845671437,1.434270411518189e-06,1.524824882136811e-06
140,9853,0.9853,0.00012079182673872399,0.00895008651871097,4.61965384967921e-05,0.009678452521073534,-0.00583459440749278,5.0863311050714515,-8.926276312313489e-05,0.021183636426102877,0.0003989104521195135,0.0006218953414771873,1.4405797336333002e-06,1.531313022642948e-06
141,9853,0.9853,0.00012076164484641851,0.008688331527816295,4.993373743887765e-05,0.009300437276535484,-0.006057751315300632,5.126263495641294,-9.165122836831611e-05,0.020775867376019306,0.00034419426153609945,0.0006528587777333326,1.446707228786673e-06,1.5376780663428414e-06
142,9853,0.9853,0.00011886274499797548,0.008310084737733666,5.292436354153361e-05,0.00879907526147468,-0.006286879386221403,5.165094741201673,-9.372194828143312e-05,0.02037110302741835,0.00029269781564775324,0.0006748628640853875,1.4526356215854588e-06,1.5439401328332867e-06
143,9853,0.9853,0.0001151285188174004,0.007824459327574022,5.5119142663726236e-05,0.008186631481960532,-0.006521184256925,5.202842678270747,-9.54575153458104e-05,0.01996962291593372,0.0002504728638330421,0.0006874819517058932,1.4583521350514405e-06,1.5501139267399257e-06
144,9853,0.9853,0.00010962069386073276,0.00724384477150626,5.648131375347252e-05,0.007479390590000915,-0.006759828045289516,5.239525759984822,-9.684473829725064e-05,0.019571679369325558,0.0002259288629975572,0.0006904955917629662,1.4638491869887377e-06,1.5562082046543545e-06
145,9853,0.9853,0.00010242827261480401,0.006584646172734797,5.698723253989142e-05,0.006698911243920574,-0.007001939891032629,5.275162970248836,-9.7874717997522e-05,0.019177499637535723,0.00022643156009704714,0.0006838828247788865,1.4691247277752618e-06,1.562225660024626e-06
146,9853,0.9853,9.366604925120215e-05,0.005868738093565732,5.662675204047335e-05,0.005874534707237806,-0.007246626686026474,5.30977374415,-9.854284965576512e-05,0.018787288054038013,0.00025170430401310663,0.0006678214291083398,1.4741822114772986e-06,1.5681632090134877e-06
147,9853,0.9853,8.347273049563543e-05,0.005126320461283332,5.5403376618333116e-05,0.005048371898193588,-0.0074929838101658475,5.343377894384935,-9.884876350816643e-05,0.018401228231025413,0.000294103933391777,0.0006426917087758435,1.479030217770967e-06,1.5740126364588733e-06
148,9853,0.9853,7.200869335902858e-05,0.004401386555266225,5.3334190518054784e-05,0.004284611230343096,-0.0077401057189362766,5.375995543454182,-9.879621484402643e-05,0.018019485284402142,0.0003452787579991914,0.0006090866080220536,1.4836817654478586e-06,1.5797615410897737e-06
149,9853,0.9853,5.945341818583495e-05,0.0037609548105010143,5.044956575448565e-05,0.0036824844934815397,-0.007987096256046333,5.407647061380999,-9.839293178776026e-05,0.017642208077053804,0.0003993099016147555,0.0005678329003205391,1.4881533775592128e-06,1.5853945038711691e-06
150,9853,0.9853,4.6002640382231534e-05,0.00330374413247317,4.67926578431914e-05,0.0033739123393814853,-0.008233078585515724,5.438353008712919,-9.765042614556098e-05,0.017269531460052903,0.00045239945871427206,0.0005200333679922674,1.4924639722051288e-06,1.5908943933397947e-06
151,9853,0.9853,3.186526819876303e-05,0.0031424320568661486,4.241870108162186e-05,0.0034570203202244566,-0.008477204650879656,5.468134084564037,-9.658376958148994e-05,0.016901578481475745,0.0005020398760810505,0.00046714997705858897,1.4966336608290914e-06,1.5962437173943128e-06
152,9853,0.9853,1.7260117001061052e-05,0.0033289104604744286,3.739411787762795e-05,0.0039010868417851466,-0.00871866407483333,5.497011079452946,-9.52113350080858e-05,0.01653846252216675,0.0005464772311077349,0.0004111681264224761,1.5006825374396994e-06,1.601425932319115e-06
153,9853,0.9853,2.412512546984683e-06,0.0038015793676932255,3.179545896303997e-05,0.004579652235663947,-0.008956692412353542,5.5250048326851635,-9.355450179987187e-05,0.016180289308441186,0.0005844291387261855,0.0003549182189072234,1.504629537807102e-06,1.6064266266709632e-06
154,9853,0.9853,-1.2449183089511907e-05,0.004446254164536016,2.5708193234451926e-05,0.0053711465146583206,-0.009190578666853235,5.552136194019958,-9.163732347272291e-05,0.01582715874499128,0.0006149425526710719,0.0003026656717519122,1.5084914381836485e-06,1.6112345095407976e-06
155,9853,0.9853,-2.709706910898803e-05,0.005166865239088504,1.9225367461183917e-05,0.006192757921264698,-0.00941967197553503,5.578425989350105,-8.948615777892928e-05,0.015479166508685404,0.0006373220380233366,0.00026092454599747775,1.5122820496083561e-06,1.6158421487799999e-06
156,9853,0.9853,-4.130717391737962e-05,0.005899041159390362,1.2446157236579338e-05,0.00699149618469352,-0.009643387369982354,5.603894990110255,-8.712926148747575e-05,0.0151364053466027,0.0006510934080706301,0.00023836318180243667,1.5160116476714072e-06,1.620246423894815e-06
157,9853,0.9853,-5.48628416758177e-05,0.0066006909621560686,5.4743313768786795e-06,0.0077320329834177776,-0.009861210523701067,5.628563886116862,-8.459635503390631e-05,0.01479896602988882,0.0006559855302236353,0.00024181084637935453,1.5196866600609683e-06,1.6244486790590517e-06
158,9853,0.9853,-6.755798790656937e-05,0.007243025692926216,-1.583347452721652e-06,0.0083893995156793,-0.01007270141128579,5.65245326153164,-8.191816524124656e-05,0.014466937928396865,0.0006519219515184546,0.0002700084516370336,1.5233096165263963e-06,1.6284545825309748e-06
159,9853,0.9853,-7.920017737066046e-05,0.007805344299289271,-8.618762731961359e-06,0.00894522186992766,-0.010277496824388931,5.67558357363318,-7.912595695129053e-05,0.014140409188393252,0.0006390185596249744,0.00031492516920855556,1.5268793491486957e-06,1.6322737181457536e-06
160,9853,0.9853,-8.961348074684715e-05,0.008272318747423842,-1.5524101335338344e-05,0.009385832680266507,-0.010475311716767117,5.697975134079366,-7.625106626870575e-05,0.013819466515141916,0.000617586218899629,0.00036827363552877253,1.5303914159025414e-06,1.6359189511027264e-06
161,9853,0.9853,-9.864107041194051e-05,0.008632607882047711,-2.2193504600067096e-05,0.009701320209912533,-0.010665939382438901,5.719648092347766,-7.332444895098485e-05,0.01350419458200098,0.000588139514528504,0.0004242102958811851,1.5338387081271e-06,1.639405622876121e-06
